rule_id,visual,model_output,groundtruth
64,circle,Characters inside the circle in the image are characters that are built from exactly two parallel lines.,have overlapping lines or parts that do not touch
64,color,"Characters colored red in the image are characters that consist only of lines that are angled up and to the right, and lines that are horizontal.",have overlapping lines or parts that do not touch
64,leftright,Characters on the right side in the image are characters are mirrored horizontally.,have overlapping lines or parts that do not touch
65,circle,Characters inside the circle in the image are characters that are symmetrical on a vertical axis.,have a downward-pointing triangle or V shape
65,color,Characters colored red in the image are characters that are pointy at the bottom.,have a downward-pointing triangle or V shape
65,leftright,Characters on the right side in the image are characters that are symmetrical along the vertical axis.,have a downward-pointing triangle or V shape
66,circle,"Characters inside the circle in the image are characters that have curves, rather than being made entirely of straight lines.",contain a U shape on a diagonal or a hook shape
66,color,"Characters colored red in the image are characters that are composed entirely of two or more identical, unconnected shapes.",contain a U shape on a diagonal or a hook shape
66,leftright,Characters on the right side of the image are characters that have only curved lines.,contain a U shape on a diagonal or a hook shape
67,circle,Characters inside the circle in the image are characters found in the Latin alphabet.,have vertical symmetry
67,color,Characters colored red in the image are characters that contain an arrow.,have vertical symmetry
67,leftright,Characters on the right side in the image all contain only straight lines.,have vertical symmetry
68,circle,Characters inside the circle in the image are uppercase letters in the Latin alphabet.,contain only straight lines
68,color,Characters colored red in the image are characters that only consist of straight lines.,contain only straight lines
68,leftright,Characters on the right side in the image are characters composed exclusively of straight lines.,contain only straight lines
69,circle,Characters inside the circle in the image are lowercase letters in the Latin alphabet.,have horizontal straight lines
69,color,Characters colored red in the image are letters that have serifs.,have horizontal straight lines
69,leftright,Characters on the right side in the image are characters made entirely of straight lines.,have horizontal straight lines
6,circle,Characters inside the circle in the image are characters that have a loop with an opening at the top.,have fully enclosed spaces or closed loops
6,color,Characters colored red in the image are characters that have at least one dot above the baseline.,have fully enclosed spaces or closed loops
6,leftright,Characters on the right side in the image are characters that have a loop below the baseline.,have fully enclosed spaces or closed loops
70,circle,Characters inside the circle in the image are lowercase letters.,can be written in one stroke
70,color,Characters colored red in the image are characters that are capital letters in the Greek alphabet.,can be written in one stroke
70,leftright,Characters on the right side in the image are characters that are comprised entirely of straight lines.,can be written in one stroke
71,circle,Characters inside the circle in the image are characters that consist of a circle with a dot in the center.,have a vertical straight line on the left side
71,color,Characters colored red in the image are characters that have a loop that opens to the left.,have a vertical straight line on the left side
71,leftright,Characters on the right side in the image contain a loop at the top of the character.,have a vertical straight line on the left side
72,circle,Characters inside the circle in the image are characters that contain a loop that is not completely closed.,do not have any enclosed shapes or spaces
72,color,Characters colored red in the image are characters that have a loop on the bottom.,do not have any enclosed shapes or spaces
72,leftright,Characters on the right side of the image are characters that are not present in the Tamil alphabet.,do not have any enclosed shapes or spaces
73,circle,Characters inside the circle are characters from the Malayalam abugida.,"have a full-height straight line on the right side, ending in a vertical line perpendicular to a horizontal line at the base of the character"
73,color,Characters colored red in the image are characters that feature a dot above the character.,"have a full-height straight line on the right side, ending in a vertical line perpendicular to a horizontal line at the base of the character"
73,leftright,Characters on the right side in the image are characters that contain only curved lines.,"have a full-height straight line on the right side, ending in a vertical line perpendicular to a horizontal line at the base of the character"
74,circle,Characters inside the circle in the image are characters written in the Malayalam script.,have a small vertical line at the base
74,color,Characters colored red in the image are characters that have a closed loop on the bottom.,have a small vertical line at the base
74,leftright,Characters on the right side in the image are characters that do not contain a closed circle.,have a small vertical line at the base
75,circle,Characters inside the circle in the image are characters that feature a loop at the top.,start with a 6 shape
75,color,Characters colored red in the image are characters that feature a loop at the bottom of their shape.,start with a 6 shape
75,leftright,Characters on the right side in the image are characters that are composed of two or more distinct unconnected components.,start with a 6 shape
76,circle,Characters inside the circle in the image are characters that are composed entirely of circles.,have vertically symetrical
76,color,Characters colored red in the image are characters that have a circle as part of the character.,have vertically symetrical
76,leftright,Characters on the right side of the image are characters that are perfectly circular in shape.,have vertically symetrical
77,circle,Characters inside the circle in the image are characters that feature a horizontal line over another character.,"contain a 2 shape, with variations such as a long straight line at the bottom or marks on top or underneath"
77,color,Characters colored red in the image are characters which use two circles or dots above the letter line.,"contain a 2 shape, with variations such as a long straight line at the bottom or marks on top or underneath"
77,leftright,Characters on the right side in the image are characters that have a circle directly above another shape.,"contain a 2 shape, with variations such as a long straight line at the bottom or marks on top or underneath"
78,circle,Characters inside the circle in the image are characters that contain a loop at the top of the character.,have a 2 or bass clef shape on the left side
78,color,Characters colored red in the image are characters that have a curved line above a straight line.,have a 2 or bass clef shape on the left side
78,leftright,"Characters on the right side in the image are characters that are composed of multiple, horizontally-arranged circles.",have a 2 or bass clef shape on the left side
79,circle,Characters inside the circle in the image are characters that have a loop on top.,contain a closed U shape
79,color,Characters colored red in the image are Tamil characters that have a dot above them.,contain a closed U shape
79,leftright,Characters on the right side in the image are characters that contain a dot above the character.,contain a closed U shape
7,circle,Characters inside the circle in the image are characters that are vertically symmetrical.,"a long, horizontal, serpentine curve at the bottom ending on the right side"
7,color,Characters colored red in the image are characters that have two dots above a curved line.,"a long, horizontal, serpentine curve at the bottom ending on the right side"
7,leftright,Characters on the right side in the image are characters that have three dots.,"a long, horizontal, serpentine curve at the bottom ending on the right side"
80,circle,Characters inside the circle in the image are characters that have a loop at the bottom of the character.,"contain two or more separate, unconnected elements"
80,color,Characters colored red in the image are characters that contain a loop on top of a character.,"contain two or more separate, unconnected elements"
80,leftright,Characters on the right side of the image are characters that contain a circle.,"contain two or more separate, unconnected elements"
81,circle,Characters inside the circle in the image are characters that feature a loop on the bottom of the character.,do not contain any right angles
81,color,Characters colored red in the image are characters that are made up of two identical disconnected components.,do not contain any right angles
81,leftright,Characters on the right side in the image are characters that are composed of a single closed loop.,do not contain any right angles
82,circle,Characters inside the circle in the image are characters that include a loop on the bottom half of the character.,start at the top left with a small or very small spiral-like approach
82,color,Characters colored red in the image are characters that contain a loop at the top of the character.,start at the top left with a small or very small spiral-like approach
82,leftright,Characters on the right side in the image are characters that have a dot above them.,start at the top left with a small or very small spiral-like approach
83,circle,Characters inside the circle in the image are characters that have a loop on the bottom part of the character.,"have a large arc of a circle outlining the character, slanted down to the right"
83,color,"Characters colored red in the image are characters that have a ""C"" like shape at the top.","have a large arc of a circle outlining the character, slanted down to the right"
83,leftright,Characters on the right side of the image are characters that contain a circle.,"have a large arc of a circle outlining the character, slanted down to the right"
84,circle,Characters inside the circle in the image are characters in the Tamil abugida.,"contain two or more closed loop structures, described as holes or enclosed areas"
84,color,Characters colored red in the image are characters that have a diacritic mark on the top right.,"contain two or more closed loop structures, described as holes or enclosed areas"
84,leftright,Characters on the right side in the image are characters that have a loop above a line.,"contain two or more closed loop structures, described as holes or enclosed areas"
85,circle,Characters inside the circle in the image are characters that have two parallel horizontal lines.,contain variations of T shapes in any orientation
85,color,Characters colored red in the image are characters that contain a horizontal line with two shorter vertical lines protruding downwards.,contain variations of T shapes in any orientation
85,leftright,Characters on the right side of the image contain a horizontal line that overlaps a vertical line.,contain variations of T shapes in any orientation
86,circle,Characters inside the circle in the image are characters that have two horizontal lines.,contain two long vertical lines or sticks
86,color,Characters colored red in the image are characters that have two lines that are parallel and directly above/below each other.,contain two long vertical lines or sticks
86,leftright,Characters on the right side in the image are characters that are made up entirely of straight vertical and horizontal lines.,contain two long vertical lines or sticks
87,circle,Characters inside the circle in the image are characters that are made of straight lines only.,contain one or more long vertical lines or sticks
87,color,Characters colored red in the image are characters that are shaped as a single straight horizontal line.,contain one or more long vertical lines or sticks
87,leftright,Characters on the right side in the image only consist of horizontal and/or vertical straight lines.,contain one or more long vertical lines or sticks
88,circle,Characters inside the circle in the image are characters composed entirely of straight lines.,contain a circular element
88,color,Characters colored red in the image are characters that are perfectly circular.,contain a circular element
88,leftright,Characters on the right side in the image are characters that contain a circle.,contain a circular element
89,circle,"Characters inside the circle in the image are characters composed of two identical symbols, one above the other.","contain one or more curved, roof-like elements"
89,color,Characters colored red in the image are characters that have curved segments in their construction.,"contain one or more curved, roof-like elements"
89,leftright,Characters on the right side of the image are composed entirely of straight lines.,"contain one or more curved, roof-like elements"
8,circle,Characters inside the circle in the image are characters that have an s-like shape.,resemble the number three or its mirror image or have stacked or mirrored c shapes
8,color,Characters colored red in the image are characters that are made up of two identical shapes.,resemble the number three or its mirror image or have stacked or mirrored c shapes
8,leftright,Characters on the right side in the image are all identical.,resemble the number three or its mirror image or have stacked or mirrored c shapes
90,circle,Characters inside the circle in the image are characters that contain two separate horizontal strokes. Characters outside the circle may contain two separate horizontal strokes or horizontal strokes that are intersected.,"have two or three separate, unconnected elements"
90,color,Characters colored red in the image are characters that have a horizontal stroke as the bottom-most stroke.,"have two or three separate, unconnected elements"
90,leftright,Characters on the right side in the image have a horizontal stroke as their topmost stroke.,"have two or three separate, unconnected elements"
91,circle,Characters inside the circle in the image are characters made up entirely of straight line segments.,are composed of two identical elements placed next to each other
91,color,Characters colored red in the image are characters that are comprised of only two vertical lines.,are composed of two identical elements placed next to each other
91,leftright,Characters on the right side in the image are characters that contain two or more horizontal lines.,are composed of two identical elements placed next to each other
92,circle,Characters inside the circle in the image are characters that are made up of only straight lines.,have a single right angle
92,color,Characters colored red in the image are characters that are composed of only straight lines.,have a single right angle
92,leftright,Characters on the right side in the image are characters that contain two separate horizontal lines.,have a single right angle
93,circle,Characters inside the circle in the image are characters that are formed by a single unbroken path.,contain an acute angle
93,color,Characters colored red in the image are characters that have a loop that opens to the left.,contain an acute angle
93,leftright,Characters on the right side in the image are characters that are comprised entirely of straight lines.,contain an acute angle
94,circle,Characters inside the circle in the image are characters that contain a dot above the line.,contain an angled line or shape in the middle and a curve on the right
94,color,Characters colored red in the image are characters that have a loop that opens on the left.,contain an angled line or shape in the middle and a curve on the right
94,leftright,Characters on the right side in the image are characters that include an arrowhead shape.,contain an angled line or shape in the middle and a curve on the right
95,circle,Characters inside the circle in the image are characters that contain a curved line.,"have a closed or enclosed part, such as a loop or hole"
95,color,Characters colored red in the image are characters that are fully closed figures.,"have a closed or enclosed part, such as a loop or hole"
95,leftright,Characters on the right side in the image are characters that are at least partially symmetrical along the vertical axis.,"have a closed or enclosed part, such as a loop or hole"
96,circle,Characters inside the circle in the image are characters that have a diacritic mark positioned above the letter.,include a variation of the letter m
96,color,Characters colored red in the image are characters that have two or more loops open at the top.,include a variation of the letter m
96,leftright,Characters on the right side of the image all contain a horizontal line segment that does not intersect any other segment.,include a variation of the letter m
97,circle,Characters inside the circle in the image are rotations of the letter 'n'.,are composed of at least one L shape
97,color,Characters colored red in the image are characters that are comprised of exactly one continuous line.,are composed of at least one L shape
97,leftright,Characters on the right side in the image are characters that are comprised of only straight lines.,are composed of at least one L shape
98,circle,Characters inside the circle in the image are characters that have a curved stroke.,"have a right turn at the bottom of a vertical line, like an L or reversed J"
98,color,Characters colored red in the image are characters that are open on the top.,"have a right turn at the bottom of a vertical line, like an L or reversed J"
98,leftright,Characters on the right side in the image are characters that are made up entirely of straight lines.,"have a right turn at the bottom of a vertical line, like an L or reversed J"
99,circle,Characters inside the circle in the image are mirrored characters - they are their own mirror image.,"are predominantly made up of one or two straight lines, with some characters having a narrow curve at the base and some resembling a crowbar"
99,color,Characters colored red in the image are characters that contain a curved line that is open on both sides.,"are predominantly made up of one or two straight lines, with some characters having a narrow curve at the base and some resembling a crowbar"
99,leftright,Characters on the right side of the image are characters that are composed of solely straight lines.,"are predominantly made up of one or two straight lines, with some characters having a narrow curve at the base and some resembling a crowbar"
9,circle,Characters inside the circle in the image are characters that are composed of only a single continuous stroke.,are reflections of one another
9,color,"Characters colored red in the image are characters that look like a sideways ""3"" or a curly bracket that could be an open curly brace or a closed curly brace.",are reflections of one another
9,leftright,Characters on the right side in the image are all curly brackets.,are reflections of one another
